Code,Name,Zone,Latitude,Longitude,Distance
BTLH6,BATALHA,PRT1,41.14507881,-8.604334203,2.073606638
DJOA4,D. JOÃO IV,PRT1,41.1489991,-8.601648699,2.084854608
BJ3,BENTO JÚNIOR,PRT1,41.16552266,-8.604376506,2.086779667
OURO4,OURO,PRT2,41.14827559,-8.648366123,2.088251997
AGRO1,AGRO,VNG1,41.13635355,-8.626223283,2.09373315
OURO3,OURO,PRT2,41.14835136,-8.648482124,2.094225747
CPR1,CASA DA PRELADA,PRT2,41.17302604,-8.633123047,2.09471714
DQL,DUQUE LOULÉ,PRT1,41.14555136,-8.603649011,2.094782239
EC,ELECTROCERÂMICA,VNG1,41.13661795,-8.62964334,2.096279105
STP1,SANTOS POUSADA,PRT1,41.15324633,-8.600146813,2.105383017
AEC1,ALAM.EMPRESA,VNG1,41.13632566,-8.627945411,2.107859871
28J1,28 DE JANEIRO,VNG1,41.13724985,-8.633423514,2.108817055
DQL1,DUQUE LOULÉ,PRT1,41.14558582,-8.603414536,2.109751059
LGAJ3,LGO. ALJUBARROTA,VNG1,41.13685546,-8.618307099,2.115453773
URBP3,URB. PRELADA II,PRT2,41.17251397,-8.635673296,2.120134083
AEC2,ALAM.EMPRESA,VNG1,41.13620227,-8.627901398,2.121095385
BJ1,BENTO JÚNIOR,PRT1,41.16543105,-8.60379377,2.122137618
AGRO2,AGRO,VNG1,41.13605495,-8.625205751,2.125059771
JA2,JARDINS DA ARRÁBIDA,VNG1,41.1390565,-8.638900318,2.128760629
PSOC1,PERPÉTUO SOCORRO,PRT1,41.16335883,-8.60208483,2.136125166
MOR3,MOREIRA,PRT1,41.15375518,-8.599649734,2.141895482
MRD,MOREDA,PRT1,41.1508598,-8.600208686,2.143557233
AUS,ESC. AURÉLIA SOUSA,PRT1,41.16044872,-8.600538566,2.143672085
LGCL2,LGO.CAMPO LINDO,PRT1,41.16971276,-8.608258071,2.149260486
PDR3,LARGO DO PADRÃO,PRT1,41.14741447,-8.601625478,2.151063859
28J2,28 DE JANEIRO,VNG1,41.13674175,-8.633093791,2.153599198
JA1,JARDINS DA ARRÁBIDA,VNG1,41.13902379,-8.639558813,2.162068417
CPR2,CASA DA PRELADA,PRT2,41.17356377,-8.633526234,2.162177847
SLZ1,S. LÁZARO,PRT1,41.14554656,-8.602690375,2.164458082
MTT2,MONTE TADEU,PRT1,41.15623309,-8.599210596,2.176104331
BTLH5,BATALHA,PRT1,41.14373993,-8.604041002,2.17767788
LGCL1,LGO.CAMPO LINDO,PRT1,41.1698358,-8.60792215,2.178107216
CVPR1,CAVES VINHO PORTO,VNG1,41.13791994,-8.612767937,2.180569647
GND1,GUINDAIS,PRT1,41.14175963,-8.605856162,2.199064497
PDR4,PADRÃO,PRT1,41.14650784,-8.601517165,2.201569698
PLM2,PALMEIRAS,PRT2,41.15265782,-8.651266804,2.203131937
GND2,GUINDAIS,PRT1,41.14162323,-8.605903254,2.206491808
STC1,S.TA CATARINA,PRT2,41.15073219,-8.650946645,2.214220238
DAM,D.AMÉLIA,PRT1,41.15776577,-8.598910965,2.216855551
STC2,S.TA CATARINA,PRT2,41.15058049,-8.650968407,2.219812815
DAG1,DR.ANTÓNIO GRANJO,VNG1,41.13518255,-8.625238989,2.222072205
PPR2,PARQUE DA PRELADA,PRT2,41.17510003,-8.627662375,2.226401
PPR1,PARQUE DA PRELADA,PRT2,41.17528154,-8.627540645,2.245569889
AH,ALEX. HERCULANO,VNG1,41.13570588,-8.632394535,2.246972935
PLU2,PONTE LUÍZ I,VNG1,41.13856566,-8.609839804,2.24805226
SJBC1,S.JOÃO BOSCO,PRT2,41.16611688,-8.647780663,2.251105373
SLZ3,S. LÁZARO,PRT1,41.14582833,-8.601288622,2.252617343
CRVH2,CORDOARIA VELHA,PRT2,41.14807338,-8.650389679,2.254491367
SJBC2,S.JOÃO BOSCO,PRT2,41.16602979,-8.647958627,2.258456782
CPSF2,CAPELA SRA.FÁTIMA,PRT2,41.17498384,-8.619232527,2.258886175
FRB,FRANCOS (BOMBEIROS),PRT2,41.1704964,-8.642875949,2.259255376
PREL2,PRELADA,PRT2,41.17336411,-8.637194643,2.260284298
CRVH1,CORDOARIA VELHA,PRT2,41.14796599,-8.650415537,2.260722543
CRM1,CASA DE RAMALDE,PRT2,41.1683074,-8.645826746,2.264344271
CPSF1,CAPELA SRA.FÁTIMA,PRT2,41.17508232,-8.619364339,2.267181606
CRM2,CASA DE RAMALDE,PRT2,41.16841872,-8.645807131,2.271101187
PLM1,PALMEIRAS,PRT2,41.15234993,-8.652078846,2.275052593
LGM1,L.GO MONTINHO,VNG1,41.13505689,-8.630365055,2.278050485
PREL1,PRELADA,PRT2,41.17346486,-8.637405588,2.278206773
CI32,CINTURA INTERNA,PRT1,41.17365666,-8.613139017,2.289255771
FZIN1,FRANCOS Z. INDUSTR,PRT2,41.16957762,-8.644794278,2.295298312
PINM5,PINHEIRO MANSO,PRT2,41.16222158,-8.650949129,2.296798582
COMB2,COMBATENTES,PRT1,41.16461676,-8.600621696,2.307747492
PINM6,PINHEIRO MANSO,PRT2,41.16242725,-8.651021488,2.310382161
ASZE1,PINTOR ARPAD SZENES,PRT2,41.1572129,-8.65265497,2.312775627
LIMA2,LIMA,PRT1,41.16313678,-8.599629012,2.314174221
TXP1,TEIXEIRA PASCOAIS,PRT1,41.16125899,-8.598675608,2.318757995
CI31,CINTURA INTERNA,PRT1,41.17394709,-8.61311172,2.31929609
AVC2,AVAL CIMA,PRT1,41.16822121,-8.603495038,2.323347591
C24A3,CAMPO 24 DE AGOSTO,PRT1,41.14862365,-8.598763355,2.327073343
LGM2,LGO. MONTINHO,VNG1,41.13463273,-8.630640624,2.328796464
COMB1,COMBATENTES,PRT1,41.16465967,-8.600347186,2.330387863
C24A4,CAMPO 24 AGOSTO,PRT1,41.14895306,-8.59848709,2.33796625
ACST2,ÁLVARO CASTELÕES,PRT1,41.16654922,-8.601600486,2.343797022
LARZ,LAROZE ROCHA,PRT2,41.17624419,-8.624151897,2.345313912
UFP2,UNIV. F. PESSOA,PRT3,41.17284596,-8.609853901,2.34678767
AVC1,AVAL CIMA,PRT1,41.16845943,-8.60333853,2.350158475
BRRG2,BR.REGADO,PRT2,41.17532763,-8.61664737,2.352495866
LIMA1,LIMA,PRT1,41.1635316,-8.599330281,2.354288021
C24A1,CAMPO 24 DE AGOSTO,PRT1,41.14878219,-8.598348208,2.35473813
NAVE2,NAVE,PRT1,41.15161281,-8.5974113,2.356940711
UFP1,UNIV. F. PESSOA,PRT3,41.17261333,-8.609062376,2.362331936
EFRD1,ENG. FERREIRA DIAS,PRT2,41.17090394,-8.644534109,2.385719504
BRRG1,BR.REGADO,PRT2,41.17553793,-8.615982461,2.392089216
EFRD2,ENG. FERREIRA DIAS,PRT2,41.17108795,-8.644510896,2.399454765
C24A2,CAMPO 24 DE AGOSTO,PRT1,41.14865297,-8.597748031,2.406985046
BRA1,BR.DO AMIAL,PRT2,41.17649054,-8.620038006,2.409689295
CAZ,COUTINHO AZEVEDO,PRT1,41.15939753,-8.596911446,2.411643352
C24A5,CAMPO 24 DE AGOSTO,PRT1,41.14894726,-8.597547879,2.413387774
LGEQ1,LGO. EÇA QUEIRÓS,VNG1,41.13406814,-8.632101179,2.416823823
FLU1,FLUVIAL,PRT2,41.14890917,-8.652853076,2.420428577
BRA4,BR. DO AMIAL,PRT2,41.17672431,-8.620723124,2.425823863
PINM3,PINHEIRO MANSO,PRT2,41.16179432,-8.652845431,2.431793786
DT2,DUQUE TERCEIRA,PRT1,41.14588222,-8.598793756,2.437349356
PINM1,PINHEIRO MANSO,PRT2,41.16205119,-8.652855582,2.441404992
CDL2,CANDAL,VNG1,41.13357871,-8.630763641,2.445766969
BRA5,BR. DO AMIAL,PRT2,41.1768602,-8.619954181,2.451385981
CAM3,CARLOS AMARANTE,PRT3,41.17548181,-8.613786208,2.451583879
IRM1,IGREJA DE RAMALDE,PRT2,41.16829224,-8.648706654,2.452446215
RM3,RAMALDE DO MEIO,PRT2,41.17331027,-8.641837262,2.453263546
GNR2,GNR,VNG1,41.13565966,-8.611459704,2.453863832
CAM1,CARLOS AMARANTE,PRT3,41.17545589,-8.613617315,2.454461497
PAST1,PASTELEIRA,PRT2,41.1557648,-8.65447471,2.454829384
SRP,SERPA PINTO,VNG1,41.13372056,-8.618188914,2.455117772
JFAL1,JOSÉ FALCÃO,VNG1,41.13308258,-8.624698193,2.455879365
1CAM1,CARLOS AMARANTE,PRT3,41.17567866,-8.614147205,2.460281292
IRM2,IGREJA DE RAMALDE,PRT2,41.16833556,-8.648820946,2.463002008
BL4,BARROS LIMA,PRT1,41.15412826,-8.595764633,2.464110942
GNR1,GNR,VNG1,41.13531769,-8.612045484,2.465296606
SJB2,S. JOÃO DE BRITO,PRT2,41.16641265,-8.650557458,2.46635721
FLU4,FLUVIAL,PRT2,41.14882218,-8.653396077,2.466758056
RM4,RAMALDE DO MEIO,PRT2,41.17336318,-8.642087915,2.470078019
SJB1,S. JOÃO DE BRITO,PRT2,41.1665206,-8.650538452,2.471095858
STLZ1,STA. LUZIA,PRT2,41.17739525,-8.624704949,2.472073592
STLZ2,S.TA LUZIA,PRT2,41.1774024,-8.624907115,2.472663375
FLUN2,FLUVIAL (NORTE),PRT2,41.15214759,-8.654586354,2.486101925
BL2,BARROS LIMA,PRT1,41.15512922,-8.595391902,2.492597764
FLU2,FLUVIAL,PRT2,41.14859981,-8.653652539,2.49447043
FLU6,FLUVIAL,PRT2,41.14853306,-8.653664102,2.497579109
SRPT2,S.RA DO PORTO,PRT2,41.17750752,-8.628687916,2.501708424
STLZ5,STA. LUZIA,PRT2,41.17767201,-8.623266302,2.507586467
AUL1,AUGUSTO LESSA,PRT1,41.16989428,-8.602453273,2.509301261
BL1,BARROS LIMA,PRT1,41.15431974,-8.595170339,2.512922267
FLU3,FLUVIAL,PRT2,41.14844367,-8.653822531,2.513195228
FLUN3,FLUVIAL (NORTE),PRT2,41.15305865,-8.655064419,2.514293092
AUL2,AUGUSTO LESSA,PRT1,41.16999024,-8.602463223,2.515647912
FLUN1,FLUVIAL (NORTE),PRT2,41.15216305,-8.655146362,2.532339114
COMB3,COMBATENTES,PRT1,41.16531983,-8.598031586,2.536551295
SRPT1,S.RA DO PORTO,PRT2,41.17789436,-8.628746453,2.545000675
COMB4,COMBATENTES,PRT1,41.16555077,-8.597899367,2.557953527
QSPL1,QUARTEL SRR. PILAR,VNG1,41.13752116,-8.605485135,2.562174933
QSPL2,QUARTEL SRR. PILAR,VNG1,41.13722257,-8.605840281,2.568856061
MIS3,MIOSÓTIS,PRT2,41.17781203,-8.619015146,2.570186169
BRRM2,BR. RAMALDE,PRT2,41.17030344,-8.648411792,2.573037778
JMRR2,JARDIM DO MORRO,VNG1,41.13597119,-8.607974992,2.574332541
ALVT2,ALMEIDA VALENTE,PRT3,41.17509785,-8.60941981,2.578573824
BRRM1,BR. RAMALDE,PRT2,41.17043264,-8.648441969,2.584361473
PRDR1,PRADO REPOUSO,PRT1,41.14609028,-8.596700713,2.588049598
BFM2,BONFIM,PRT1,41.15031113,-8.594926401,2.588577288
ASP2,ALBERTO SAMPAIO,PRT2,41.17839638,-8.627368765,2.589678848
BFM4,BONFIM,PRT1,41.15060288,-8.594715336,2.599330329
IPRN2,IGREJA DE PARANHOS,PRT3,41.1734452,-8.605790776,2.600257432
PRDR2,PRADO REPOUSO,PRT1,41.14596906,-8.596592804,2.601642596
MIS4,MIOSÓTIS,PRT2,41.17815861,-8.618944885,2.609121687
ESR2,ESC.SOARES DOS REIS,PRT1,41.15739716,-8.594071429,2.61489736
TLHR2,TELHEIRA,PRT3,41.17721861,-8.614149205,2.619754613
BFM8,BONFIM,PRT1,41.15150515,-8.594235612,2.621274211
JMRR1,JARDIM DO MORRO,VNG1,41.13537625,-8.608137423,2.6220242
ALM2,ALAMEDA,PRT1,41.14168806,-8.599185469,2.641514897
PLIM2,PIRES DE LIMA,PRT1,41.16623283,-8.59718623,2.645764368
BRCP1,BR. CAMPINAS,PRT2,41.16907943,-8.650850799,2.649025624
ALM1,ALAMEDA,PRT1,41.14176173,-8.59900665,2.649239606
IPRN1,IGREJA DE PARANHOS,PRT3,41.17406568,-8.605831825,2.65243451
TFL1,TV. FONTE LODOSA,VNG1,41.13202075,-8.632895428,2.653815246
BRCP2,BR. CAMPINAS,PRT2,41.16900003,-8.651006074,2.654462821
MPAZ1,MAN.P.AZEVEDO 1,PRT2,41.17273036,-8.646733498,2.659810823
ESR1,ESC.SOARES DOS REIS,PRT1,41.15794165,-8.593553144,2.664417815
CM3,CAMÕES,VNG1,41.13423199,-8.609620779,2.666918481
CM5,CAMÕES,VNG1,41.1343083,-8.609382293,2.66934485
AVTE1,ALMEIDA VALENTE,PRT3,41.17678398,-8.611265505,2.670552421
AVTE2,ALMEIDA VALENTE,PRT3,41.17686612,-8.611442127,2.672388282
PLIM1,PIRES DE LIMA,PRT1,41.16623452,-8.596815114,2.673392905
TLHR3,R.TELHEIRA,PRT3,41.1778557,-8.614565257,2.674423023
CHP1,CHOUPELO,VNG1,41.13308958,-8.612384317,2.677907262
RECA1,ROT. ENG. EDGAR CARDOSO,VNG1,41.13107717,-8.625300387,2.678585088
GC12,GOMES COSTA 1,PRT2,41.1619038,-8.655892619,2.679392266
DSS,DIONÍSIO SANTOS SILVA,PRT3,41.17494567,-8.606815146,2.682644795
SCR1,S. CRISPIM,PRT1,41.16063856,-8.593833315,2.692633432
TFL2,TV. FONTE LODOSA,VNG1,41.13162003,-8.633026538,2.699705843
RMOT2,ROSA MOTA,VNG1,41.13146632,-8.618036131,2.702039395
RMOT1,ROSA MOTA,VNG1,41.13161084,-8.617172756,2.703351296
SAL2,SALGUEIROS,PRT1,41.16987894,-8.599278441,2.715182479
MTB1,MTE BURGOS (CIRC.),PRT2,41.17944545,-8.628692271,2.715851332
STLN1,STA. LUZIA (NORTE),PRT2,41.1796191,-8.624422508,2.719764176
CHP2,CHOUPELO,VNG1,41.13285776,-8.611834812,2.720112095
SAL1,SALGUEIROS,PRT1,41.16971249,-8.598924537,2.727872207
GENT5,GENERAL TORRES,VNG1,41.13384175,-8.60905524,2.727980173
GENT4,GENERAL TORRES,VNG1,41.13372441,-8.609125845,2.736422907
MPAZ3,MAN.P.AZEVEDO 1,PRT2,41.17331806,-8.647245262,2.736902329
TLHR1,TELHEIRA,PRT3,41.17829316,-8.61389026,2.739306787
MTB2,MTE BURGOS (CIRC.),PRT2,41.17975194,-8.628611164,2.749010918
BPTL1,BR. DA PASTELEIRA,PRT2,41.15510069,-8.65813832,2.760673296
BPTL2,BR. DA PASTELEIRA,PRT2,41.15492162,-8.658152375,2.761977945
GC11,GOMES COSTA 1,PRT2,41.16165606,-8.657032939,2.763862369
RFL1,R. FONTE LODOSA,VNG5,41.13182483,-8.636526118,2.764311834
ISEP4,ISEP/AGRA,PRT3,41.17652439,-8.608105558,2.771168278
ISEP3,ISEP/AGRA,PRT3,41.17644477,-8.607922325,2.771541381
GENT3,GENERAL TORRES,VNG1,41.13413687,-8.60736627,2.772879468
MJP2,MAJOR PÁLA,VNG1,41.13061506,-8.631062724,2.774269017
SMJT1,STA. MARINHA,VNG1,41.13255524,-8.611136324,2.775071041
SCR4,S. CRISPIM,PRT1,41.16069007,-8.592810825,2.777347663
EIR3,EIRINHAS,PRT1,41.15222949,-8.59219406,2.779631052
PRF4,PR. DAS FLORES,PRT1,41.15627741,-8.591979465,2.781013254
ESPL1,ESCARPA SERRA  PILAR,VNG1,41.13767802,-8.601360111,2.78463518
PGM1,PAULO DA GAMA,PRT2,41.14821649,-8.657124213,2.785246417
GENT2,GENERAL TORRES,VNG1,41.13385667,-8.607626249,2.787676105
GENT,GENERAL TORRES,VNG1,41.13352052,-8.608350275,2.788420534
ABM2,ALBERTO MACEDO,PRT2,41.1670906,-8.654521016,2.792471277
SRV2,SERRALVES,PRT2,41.16101272,-8.657610713,2.793083704
SCRP6,S. CRISPIM,PRT1,41.16030185,-8.592436916,2.798765769
PGM2,PAULO DA GAMA,PRT2,41.14807431,-8.657239345,2.798924679
ABM1,ALBERTO MACEDO,PRT2,41.16725779,-8.654555625,2.803885809
ESPL2,ESCARPA SERRA PILAR,VNG1,41.13762198,-8.601110344,2.803975354
RFL2,R. FONTE LODOSA,VNG5,41.13152629,-8.636845367,2.804714822
JPAZ2,JULGADO DE PAZ,PRT2,41.17570183,-8.64465624,2.806523125
PRF2,PR. DAS FLORES,PRT1,41.15577467,-8.591606643,2.810305116
JPAZ1,JULGADO DE PAZ,PRT2,41.17582815,-8.644597642,2.815125074
SCRP5,S. CRISPIM,PRT1,41.16022675,-8.592212203,2.815505912
VNC1,VIA NORTE (CIRC.),PRT2,41.18041933,-8.622049614,2.820113459
SRV3,SERRALVES,PRT2,41.16280685,-8.657353562,2.825565282
SRV4,SERRALVES,PRT2,41.16255871,-8.65746992,2.826715209
MJP1,MAJOR PÁLA,VNG1,41.13017259,-8.631357082,2.827114646
CNG1,CONGOSTAS,PRT2,41.17977438,-8.633819269,2.830607403
VNC2,VIA NORTE (CIRC.),PRT2,41.18057988,-8.62240834,2.835288969
GDM1,GODIM,PRT1,41.15302432,-8.591393373,2.837416543
INSA2,IGREJA N.SRA DA AJUDA,PRT2,41.15349411,-8.659021308,2.840714032
PG2,PAULO DA GAMA,PRT2,41.15074769,-8.658600882,2.842266929
PG1,PAULO DA GAMA,PRT2,41.15084499,-8.658684937,2.847351028
BSEE2,BR.STO.EUGÉNIO (ESCOLA),PRT2,41.17913385,-8.637266349,2.851137648
BSEE1,BR. STO.EUGÉNIO (ESCOLA),PRT2,41.17916245,-8.637404423,2.858233161
HER2,HEROISMO,PRT1,41.14653715,-8.592919645,2.865185848
CSR2,C. SAÚDE RAMALDE,PRT2,41.16951481,-8.653601522,2.865793786
BLG2,BERLENGAS,PRT3,41.17954938,-8.613917464,2.870093765
INSA1,IGREJA N.SRA DA AJUDA,PRT2,41.15320027,-8.659385553,2.87345211
MPAZ2,MAN.P.AZEVEDO 2,PRT2,41.17416123,-8.648506091,2.877355236
CNG2,CONGOSTAS,PRT2,41.18022399,-8.633953794,2.881818585
SAL4,SALGUEIROS,PRT1,41.16959502,-8.59644168,2.890591756
CSR1,C. SAÚDE RAMALDE,PRT2,41.16971856,-8.653783072,2.891047607
SAL3,SALGUEIROS,PRT1,41.16971496,-8.596527268,2.892071975
VIS3,VISO,PRT2,41.17781071,-8.642193927,2.893490533
ISEP2,I.S.E.P.,PRT3,41.17832293,-8.609272081,2.898258961
JRC1,JOÃO R. CABRILHO,PRT2,41.15574956,-8.659841724,2.903986773
OUTE3,OUTEIRO,PRT1,41.17087483,-8.597435421,2.905028362
MPAZ4,MAN.P.AZEVEDO 2,PRT2,41.17443621,-8.648623194,2.906485982
DVE2,DEVESAS (ESTAÇÃO),VNG1,41.12924684,-8.620465853,2.908813592
OUTE4,OUTEIRO,PRT1,41.17127317,-8.597734061,2.91211645
DVE3,DEVESAS (ESTAÇÃO),VNG1,41.12922079,-8.620239402,2.914306466
VIS4,VISO,PRT2,41.17752636,-8.643371509,2.916302447
HER1,HEROISMO,PRT1,41.1465456,-8.592253903,2.917459059
SRV1,SERRALVES,PRT2,41.16061684,-8.659255152,2.917694779
CMSM1,CEMITÉRIO STA. MARINHA,VNG1,41.12890493,-8.626738972,2.923079038
SVT2,SILVA TAPADA,PRT1,41.16683602,-8.593863641,2.924020572
ISEP1,I.S.E.P.,PRT3,41.1785893,-8.60914184,2.929579006
MTB4,MONTE DOS BURGOS,mai/01,41.1812311,-8.630407498,2.931344733
DVE1,DEVESAS (ESTAÇÃO),VNG1,41.12906969,-8.619773858,2.93667881
PRF1,PR. DAS FLORES,PRT1,41.15556494,-8.590008823,2.943601113
BRP2,BAIRRO DA PREVIDÊNCIA,PRT2,41.1656808,-8.65744627,2.944577438
DC1,DIOGO CÃO,PRT1,41.16535975,-8.592674472,2.946625492
DJ32,D.JOÃO III,PRT2,41.15760929,-8.660245068,2.949527279
BLG1,BERLENGAS,PRT3,41.18024755,-8.613682206,2.949897303
DC4,DIOGO CÃO,PRT1,41.16455136,-8.592180306,2.951906432
PTDM2,PTE.D.MARIA PIA,PRT1,41.14025653,-8.595989653,2.952271937
CSC,C. SAÚDE CAMPANHÃ,PRT1,41.15703672,-8.58998731,2.952371735
PCC2,PISCINA CAMPANHÃ,PRT1,41.15014294,-8.590536531,2.952518876
SVT1,SILVA TAPADA,PRT1,41.16661771,-8.593326699,2.953827077
SRVM5,SERRALVES (MUSEU),PRT2,41.15954951,-8.659989255,2.955991502
BRP1,BAIRRO DA PREVIDÊNCIA,PRT2,41.16571853,-8.657607399,2.958622985
PTDM1,PTE.D.MARIA PIA,PRT1,41.14032164,-8.595838574,2.958701472
DC5,DIOGO CÃO,PRT1,41.16477573,-8.592190249,2.960037978
CPRN4,CEMITÉRIO PARANHOS,PRT3,41.17425474,-8.600465326,2.963104528
MTB3,MONTE DOS BURGOS,mai/01,41.18156002,-8.63037051,2.967055252
JRC3,JOÃO R.CABRILHO,PRT2,41.15530735,-8.660651359,2.971097365
MLAR2,MANUEL LARANJEIRA,PRT3,41.17322637,-8.598892338,2.978176126
PUNV,PÓLO UNIVERSITÁRIO (METRO),PRT3,41.1764125,-8.603467209,2.9799405
MLAR1,MANUEL LARANJEIRA,PRT3,41.17319561,-8.598716529,2.986763849
CTV1,COTOVIAS,PRT2,41.18066267,-8.636590941,2.992094803
DISP2,DISPENSÁRIO,VNG1,41.129268,-8.615452603,2.992356761
PJUV1,POUSADA JUVENTUDE,PRT2,41.14868636,-8.659909185,2.996965115
PCC1,PISCINA CAMPANHÃ,PRT1,41.14981471,-8.590076004,2.997427927
RTV2,R. TENENTE VALADIM,VNG5,41.12969135,-8.636943093,2.999470917
DISP1,DISPENSÁRIO,VNG1,41.12930834,-8.614895915,3.001062597
CTV2,COTOVIAS,PRT2,41.18089977,-8.636182541,3.006424267
SVT4,SILVA TAPADA,PRT1,41.16754457,-8.593218696,3.007717448
RTV1,R. TENENTE VALADIM,VNG5,41.12968265,-8.637270384,3.009505571
SRVM4,SERRALVES (MUSEU),PRT2,41.15981026,-8.66057925,3.009553868
DC2,DIOGO CÃO,PRT1,41.16590449,-8.592163024,3.009695493
SVT3,SILVA TAPADA,PRT1,41.16746414,-8.593110514,3.011702798
PJUV2,POUSADA JUVENTUDE,PRT2,41.14871508,-8.660114955,3.012928468
ESS1,ESCOLA SUPERIOR SAÚDE,PRT3,41.17805595,-8.60587232,3.014308859
DL1,D. LEONOR,PRT2,41.14702774,-8.659660667,3.026741592
DJ31,D.JOÃO III,PRT2,41.15732093,-8.661204653,3.026831387
MRI2,MARIANI,VNG1,41.12796662,-8.622968965,3.030019445
VDAM1,VITORINO DAMASIO,PRT1,41.16930281,-8.594104842,3.038312101
MRI1,MARIANI,VNG1,41.12788604,-8.622861191,3.039522345
MAV2,MONTE AVENTINO,PRT1,41.16314185,-8.590418763,3.040974405
PNV3,PAULO NOVAIS,PRT2,41.16299687,-8.660001407,3.043681375
VIS5,VISO (METRO),PRT2,41.17741384,-8.646397562,3.046152812
PT2,PASTELEIRA,PRT2,41.15044336,-8.661041117,3.049356708
BRSE1,BR. STO. EUGÉNIO,PRT2,41.18126618,-8.636535985,3.054318004
PNV2,PAULO NOVAIS,PRT2,41.16325275,-8.660038699,3.05492105
DL2,D. LEONOR,PRT2,41.14727161,-8.660156779,3.058506713
MAV1,MONTE AVENTINO,PRT1,41.16308841,-8.590149619,3.060819489
CPU1,CAPUCHINHOS,PRT2,41.18226417,-8.61803511,3.071695012
VDAM,VITORINO DAMASIO,PRT1,41.16968376,-8.59393445,3.072563571
ANTG1,ANTUNES GUIMARÃES,PRT2,41.17055465,-8.655652325,3.072761132
ANTG2,ANTUNES GUIMARÃES,PRT2,41.17045849,-8.655773958,3.075300056
CMPT2,CAMPO PASTELEIRA,PRT2,41.15290477,-8.66178736,3.076512559
BRSE2,BR. STO. EUGÉNIO,PRT2,41.18152812,-8.636347312,3.077165599
DL5,D.LEONOR,PRT2,41.14740066,-8.660479442,3.080339456
FEP1,FACULDADE DE ECONOMIA,PRT3,41.17553098,-8.600205599,3.081047077
PT3,PASTELEIRA,PRT2,41.1505173,-8.661472644,3.083562203
PRMR2,PR. M. SILVA REIS,VNG1,41.12782496,-8.631929767,3.092528408
DL6,D.LEONOR,PRT2,41.14729842,-8.660606568,3.093755774
AZ,AZENHA,PRT3,41.18161532,-8.613656791,3.094742815
VIS2,VISO (METRO),PRT2,41.17795654,-8.646532363,3.101849728
VIS1,VISO (METRO),PRT2,41.17867756,-8.645301099,3.110649137
CMPT1,CAMPO PASTELEIRA,PRT2,41.15255723,-8.662175054,3.112236274
CCBR,COSTA CABRAL,PRT1,41.16836841,-8.592350002,3.114657096
BVC2,B.V. COIMBRÕES,VNG1,41.12728247,-8.629227456,3.119126817
TRBG2,TRIBUNAL DE GAIA,VNG1,41.12896805,-8.611818376,3.120096015
APRD2,ARCO DO PRADO,VNG1,41.12710409,-8.624641553,3.120654021
PRMR1,PR. M. SILVA REIS,VNG1,41.12757814,-8.632082064,3.121854673
AALB,AFONSO  ALBUQUERQUE,PRT2,41.15884721,-8.66224569,3.131321339
PBSS4,PINTO BESSA,PRT1,41.14959225,-8.588490158,3.1324774
BRV3,BAIRRO DA VILARINHA,PRT2,41.16624313,-8.659595417,3.134550962
CSS2,CAPELA SRA. SAÚDE,PRT1,41.14707013,-8.589280861,3.13637864
BRV4,BAIRRO DA VILARINHA,PRT2,41.16617945,-8.659694771,3.139433431
CPU2,CAPUCHINHOS,PRT2,41.18285993,-8.617681975,3.142461634
CSS3,CAPELA S.RA SAÚDE,PRT1,41.14752217,-8.588961784,3.14802749
CMG3,CÂMARA DE GAIA,VNG1,41.13054142,-8.606593919,3.148887772
FEP2,FACULDADE DE ECONOMIA,PRT3,41.17624945,-8.599983973,3.152597077
LW2,LUIS WOODHOUSE,PRT1,41.16830064,-8.59178159,3.153207438
CMG1,CÂMARA DE GAIA,VNG1,41.13063884,-8.606257335,3.153527599
MPAZ6,MAN.P.AZEVEDO 3,PRT2,41.17599303,-8.650763444,3.155174979
APRD3,ARCO DO PRADO,VNG1,41.12677212,-8.624810761,3.157399214
APRD1,ARCO DO PRADO,VNG1,41.1267234,-8.625135888,3.162678822
PBSS2,PINTO BESSA,PRT1,41.14895364,-8.588268674,3.165405957
CSXS2,C. SEIXO (SUL),mai/01,41.18327253,-8.631293238,3.167126167
PFOZ1,PINHAIS DA FOZ,PRT2,41.15527849,-8.663009907,3.168543341
LDD1,LIDADOR,PRT2,41.16982544,-8.657635197,3.169522048
PBSS1,PINTO BESSA,PRT1,41.14913556,-8.588055631,3.178482422
PRO1,PEREIRÓ,PRT2,41.17239532,-8.655474811,3.179368811
TRBG1,TRIBUNAL DE GAIA,VNG1,41.12894866,-8.60998436,3.180317226
IANT3,IGREJA DAS ANTAS,PRT1,41.16365852,-8.588833887,3.184672527
LDD2,LIDADOR,PRT2,41.17033356,-8.657434665,3.184685541
HG3,HOSP. GAIA,VNG1,41.12931239,-8.608795338,3.184850167
PFOZ2,PINHAIS DA FOZ,PRT2,41.15517185,-8.663212758,3.185504407
CRRP2,CORREIA PINTO,PRT2,41.16886896,-8.658654418,3.190876785
PRO2,PEREIRÓ,PRT2,41.17250057,-8.655577026,3.193250653
AML1,AMIAL,PRT3,41.18250712,-8.613407433,3.195494394
BRV1,BAIRRO VILARINHA,PRT2,41.16709197,-8.659942405,3.199222504
CSJ4,CAMPUS S. JOÃO,PRT3,41.1798137,-8.605396375,3.201467812
ANT2,ANTAS (L. CIDADÃO),PRT1,41.16496375,-8.589152451,3.205560159
